Year,Month,BRA ID,Exports,Imports,Export Weight,Import Weight,Product Diversity,Effective Product Diversity,Export Destination Diversity,Effective Export Destination Diversity,Nominal Export Growth (1 year),Nominal Import Growth (1 year),Nominal Export Growth (5 year),Nominal Import Growth (5 year),Economic Complexity,Year,Month,BRA ID,Exports,Imports,Export Weight,Import Weight,Product Diversity,Effective Product Diversity,Export Destination Diversity,Effective Export Destination Diversity,Nominal Export Growth (1 year),Nominal Import Growth (1 year),Nominal Export Growth (5 year),Nominal Import Growth (5 year),Economic Complexity
2016,0,4mg0203,1120263.000,63950.000,355881.000,497.000,4,1.838,6,2.779,,,,,,2016,0,4mg0203,1120263.000,63950.000,355881.000,497.000,4,1.838,6,2.779,,,,,
2016,0,4mg0204,3216980.000,52068.000,10137812.000,307.000,3,2.122,17,7.799,,,,,,2016,0,4mg0204,3216980.000,52068.000,10137812.000,307.000,3,2.122,17,7.799,,,,,
2016,0,4mg0300,942420988.000,445265530.000,2147483647.000,134043309.000,443,17.455,108,11.866,,,,,,2016,0,4mg0300,942420988.000,445265530.000,2147483647.000,134043309.000,443,17.455,108,11.866,,,,,
2016,0,4mg0301,109518881.000,7957209.000,2147483647.000,6061648.000,1,1.000,8,4.945,,,,,,2016,0,4mg0301,109518881.000,7957209.000,2147483647.000,6061648.000,1,1.000,8,4.945,,,,,
2016,0,4mg0302,237008193.000,136565561.000,2147483647.000,670293764.000,10,3.336,35,15.849,,,,,,2016,0,4mg0302,237008193.000,136565561.000,2147483647.000,670293764.000,10,3.336,35,15.849,,,,,
2016,0,4mg0303,232936455.000,110516587.000,2147483647.000,58662767.000,14,2.631,29,10.398,,,,,,2016,0,4mg0303,232936455.000,110516587.000,2147483647.000,58662767.000,14,2.631,29,10.398,,,,,
2016,0,4mg0304,67172153.000,5059880.000,374469138.000,1743691.000,2,1.603,8,6.624,,,,,,2016,0,4mg0304,67172153.000,5059880.000,374469138.000,1743691.000,2,1.603,8,6.624,,,,,
2016,0,4mg0305,308191509.000,1701592.000,2147483647.000,335852.000,8,1.109,28,4.967,,,,,,2016,0,4mg0305,308191509.000,1701592.000,2147483647.000,335852.000,8,1.109,28,4.967,,,,,
2016,0,4mg0306,8828849.000,3035783.000,30619817.000,2163054.000,6,1.407,19,4.701,,,,,,2016,0,4mg0306,8828849.000,3035783.000,30619817.000,2163054.000,6,1.407,19,4.701,,,,,
2016,0,4mg0307,62326852.000,56158159.000,173596572.000,47100194.000,118,6.026,59,15.612,,,,,,2016,0,4mg0307,62326852.000,56158159.000,173596572.000,47100194.000,118,6.026,59,15.612,,,,,
2016,0,4mg0400,136116596.000,11241332.000,13994137.000,8841879.000,6,1.275,10,3.711,,,,,,2016,0,4mg0400,136116596.000,11241332.000,13994137.000,8841879.000,6,1.275,10,3.711,,,,,
2016,0,4mg0401,8837712.000,,25839130.000,,3,1.171,4,1.184,,,,,,2016,0,4mg0401,8837712.000,,25839130.000,,3,1.171,4,1.184,,,,,
2016,0,4mg0500,1039271.000,5463992.000,261805.000,1987456.000,5,1.816,2,1.199,,,,,,2016,0,4mg0500,1039271.000,5463992.000,261805.000,1987456.000,5,1.816,2,1.199,,,,,
2016,0,4mg0502,31818794.000,498032.000,4815558.000,407201.000,9,3.059,25,6.770,,,,,,2016,0,4mg0502,31818794.000,498032.000,4815558.000,407201.000,9,3.059,25,6.770,,,,,
2016,0,4mg0504,72979744.000,31974093.000,10768811.000,1252424.000,20,3.372,50,8.038,,,,,,2016,0,4mg0504,72979744.000,31974093.000,10768811.000,1252424.000,20,3.372,50,8.038,,,,,
2016,0,4mg0505,36893379.000,439251.000,31327918.000,184004.000,9,2.800,33,14.167,,,,,,2016,0,4mg0505,36893379.000,439251.000,31327918.000,184004.000,9,2.800,33,14.167,,,,,
2016,0,4mg0506,797540.000,,560828.000,,3,2.238,6,3.643,,,,,,2016,0,4mg0506,797540.000,,560828.000,,3,2.238,6,3.643,,,,,
2016,0,4mg0600,543177.000,35100.000,1851990.000,280.000,2,1.713,7,5.054,,,,,,2016,0,4mg0600,543177.000,35100.000,1851990.000,280.000,2,1.713,7,5.054,,,,,
2016,0,4mg0601,54323223.000,8491801.000,67794564.000,5340492.000,51,7.423,40,9.674,,,,,,2016,0,4mg0601,54323223.000,8491801.000,67794564.000,5340492.000,51,7.423,40,9.674,,,,,
2016,0,4mg0602,5893897.000,1721124.000,3940635.000,13841273.000,45,4.077,23,7.256,,,,,,2016,0,4mg0602,5893897.000,1721124.000,3940635.000,13841273.000,45,4.077,23,7.256,,,,,
2016,0,4mg0603,3013026.000,60714.000,1657595.000,75031.000,8,1.927,14,8.987,,,,,,2016,0,4mg0603,3013026.000,60714.000,1657595.000,75031.000,8,1.927,14,8.987,,,,,
2016,0,4mg0604,6885755.000,5701697.000,3365262.000,22056711.000,5,1.777,17,7.288,,,,,,2016,0,4mg0604,6885755.000,5701697.000,3365262.000,22056711.000,5,1.777,17,7.288,,,,,
2016,0,4mg0700,30011189.000,8957891.000,16387300.000,7775243.000,10,1.667,29,9.897,,,,,,2016,0,4mg0700,30011189.000,8957891.000,16387300.000,7775243.000,10,1.667,29,9.897,,,,,
2016,0,4mg0701,97625.000,7823.000,533560.000,1216.000,1,1.000,3,2.553,,,,,,2016,0,4mg0701,97625.000,7823.000,533560.000,1216.000,1,1.000,3,2.553,,,,,
2016,0,4mg0702,34552237.000,23416677.000,3635359.000,1780708.000,60,6.900,52,18.265,,,,,,2016,0,4mg0702,34552237.000,23416677.000,3635359.000,1780708.000,60,6.900,52,18.265,,,,,
2016,0,4mg0703,11815401.000,1477618.000,8810974.000,19231161.000,12,1.541,15,2.907,,,,,,2016,0,4mg0703,11815401.000,1477618.000,8810974.000,19231161.000,12,1.541,15,2.907,,,,,
2016,0,4mg0704,103813513.000,77137938.000,90374663.000,17009783.000,59,2.944,50,16.779,,,,,,2016,0,4mg0704,103813513.000,77137938.000,90374663.000,17009783.000,59,2.944,50,16.779,,,,,
2016,0,4mg0705,14962076.000,148110230.000,2973584.000,52131548.000,114,20.916,37,11.200,,,,,,2016,0,4mg0705,14962076.000,148110230.000,2973584.000,52131548.000,114,20.916,37,11.200,,,,,
2016,0,4mg0706,3820198.000,28614200.000,278108.000,1516139.000,45,9.907,25,4.686,,,,,,2016,0,4mg0706,3820198.000,28614200.000,278108.000,1516139.000,45,9.907,25,4.686,,,,,
2016,0,4mg0707,12365825.000,5492581.000,7773247.000,2657840.000,7,2.281,30,10.531,,,,,,2016,0,4mg0707,12365825.000,5492581.000,7773247.000,2657840.000,7,2.281,30,10.531,,,,,
2016,0,4mg0708,164096956.000,4159018.000,69988140.000,1193122.000,28,1.254,60,11.795,,,,,,2016,0,4mg0708,164096956.000,4159018.000,69988140.000,1193122.000,28,1.254,60,11.795,,,,,
2016,0,4mg0709,312293610.000,57702389.000,146327948.000,65289606.000,76,1.713,75,18.315,,,,,,2016,0,4mg0709,312293610.000,57702389.000,146327948.000,65289606.000,76,1.713,75,18.315,,,,,
2016,0,4mg0800,341202663.000,25162198.000,61353784.000,30192459.000,10,1.801,22,6.312,,,,,,2016,0,4mg0800,341202663.000,25162198.000,61353784.000,30192459.000,10,1.801,22,6.312,,,,,
2016,0,4mg0801,101569600.000,,300600059.000,,14,1.495,44,20.229,,,,,,2016,0,4mg0801,101569600.000,,300600059.000,,14,1.495,44,20.229,,,,,
2016,0,4mg0802,20796782.000,545049.000,39954883.000,3431.000,9,5.265,35,16.241,,,,,,2016,0,4mg0802,20796782.000,545049.000,39954883.000,3431.000,9,5.265,35,16.241,,,,,
2016,0,4mg0803,22325745.000,4465440.000,15896496.000,18953577.000,13,3.657,40,11.729,,,,,,2016,0,4mg0803,22325745.000,4465440.000,15896496.000,18953577.000,13,3.657,40,11.729,,,,,
2016,0,4mg0804,74254835.000,274650.000,51314145.000,228773.000,6,1.614,26,11.002,,,,,,2016,0,4mg0804,74254835.000,274650.000,51314145.000,228773.000,6,1.614,26,11.002,,,,,
2016,0,4mg0805,94865179.000,195800098.000,258082179.000,507600506.000,73,4.181,44,18.180,,,,,,2016,0,4mg0805,94865179.000,195800098.000,258082179.000,507600506.000,73,4.181,44,18.180,,,,,
2016,0,4mg0806,146445216.000,28475700.000,215003100.000,29812622.000,78,9.625,68,15.299,,,,,,2016,0,4mg0806,146445216.000,28475700.000,215003100.000,29812622.000,78,9.625,68,15.299,,,,,
2016,0,4mg0900,13014820.000,,2891715.000,,5,1.951,11,3.309,,,,,,2016,0,4mg0900,13014820.000,,2891715.000,,5,1.951,11,3.309,,,,,
2016,0,4mg0901,7326285.000,64182.000,50192.000,2832.000,4,1.114,18,2.033,,,,,,2016,0,4mg0901,7326285.000,64182.000,50192.000,2832.000,4,1.114,18,2.033,,,,,
2016,0,4mg1000,54041.000,,104685.000,,2,1.181,1,1.000,,,,,,2016,0,4mg1000,54041.000,,104685.000,,2,1.181,1,1.000,,,,,
2016,0,4mg1001,328330.000,364876.000,896390.000,159259.000,1,1.000,1,1.000,,,,,,2016,0,4mg1001,328330.000,364876.000,896390.000,159259.000,1,1.000,1,1.000,,,,,
2016,0,4mg1002,9881610.000,1628055.000,1023949.000,394173.000,15,1.250,13,2.337,,,,,,2016,0,4mg1002,9881610.000,1628055.000,1023949.000,394173.000,15,1.250,13,2.337,,,,,
2016,0,4mg1003,2242835.000,,8047890.000,,1,1.000,3,1.265,,,,,,2016,0,4mg1003,2242835.000,,8047890.000,,1,1.000,3,1.265,,,,,
2016,0,4mg1004,240313217.000,67438801.000,418991911.000,556134367.000,47,3.526,45,11.156,,,,,,2016,0,4mg1004,240313217.000,67438801.000,418991911.000,556134367.000,47,3.526,45,11.156,,,,,
2016,0,4mg1005,10599.000,,23300.000,,1,1.000,1,1.000,,,,,,2016,0,4mg1005,10599.000,,23300.000,,1,1.000,1,1.000,,,,,
2016,0,4mg1100,2868204.000,2470157.000,1318291.000,2657730.000,13,3.313,32,11.043,,,,,,2016,0,4mg1100,2868204.000,2470157.000,1318291.000,2657730.000,13,3.313,32,11.043,,,,,
2016,0,4mg1101,54811513.000,68600894.000,21519521.000,59457247.000,35,4.081,18,5.128,,,,,,2016,0,4mg1101,54811513.000,68600894.000,21519521.000,59457247.000,35,4.081,18,5.128,,,,,
2016,0,4mg1102,65971005.000,14071531.000,30878457.000,55031366.000,3,1.004,46,16.777,,,,,,2016,0,4mg1102,65971005.000,14071531.000,30878457.000,55031366.000,3,1.004,46,16.777,,,,,
2016,0,4mg1103,27199337.000,298864.000,12857548.000,66406.000,2,1.000,27,8.295,,,,,,2016,0,4mg1103,27199337.000,298864.000,12857548.000,66406.000,2,1.000,27,8.295,,,,,
2016,0,4mg1104,150881.000,663300.000,129867.000,193650.000,2,1.910,4,2.933,,,,,,2016,0,4mg1104,150881.000,663300.000,129867.000,193650.000,2,1.910,4,2.933,,,,,
2016,0,4mg1105,3060770.000,1061618.000,2422360.000,671384.000,12,3.435,18,7.294,,,,,,2016,0,4mg1105,3060770.000,1061618.000,2422360.000,671384.000,12,3.435,18,7.294,,,,,
2016,0,4mg1106,7053.000,1542071.000,78.000,263102.000,1,1.000,12,7.167,,,,,,2016,0,4mg1106,7053.000,1542071.000,78.000,263102.000,1,1.000,12,7.167,,,,,
2016,0,4rj0000,1644441.000,3332014.000,386052.000,641462.000,17,3.475,9,2.469,,,,,,2016,0,4rj0000,1644441.000,3332014.000,386052.000,641462.000,17,3.475,9,2.469,,,,,
2016,0,4rj0001,6283.000,1290245.000,204.000,104454.000,6,3.715,4,2.285,,,,,,2016,0,4rj0001,6283.000,1290245.000,204.000,104454.000,6,3.715,4,2.285,,,,,
2016,0,4rj0100,53509.000,2674228.000,6926.000,1749471.000,12,2.756,4,1.680,,,,,,2016,0,4rj0100,53509.000,2674228.000,6926.000,1749471.000,12,2.756,4,1.680,,,,,
2016,0,4rj0101,499586.000,1955844.000,82131.000,305995.000,40,7.435,29,9.038,,,,,,2016,0,4rj0101,499586.000,1955844.000,82131.000,305995.000,40,7.435,29,9.038,,,,,
2016,0,4rj0103,11911689.000,9727565.000,1862167.000,4113046.000,28,3.332,27,3.083,,,,,,2016,0,4rj0103,11911689.000,9727565.000,1862167.000,4113046.000,28,3.332,27,3.083,,,,,
2016,0,4rj0200,141384183.000,6405367.000,2040458739.000,8521776.000,6,3.185,13,4.097,,,,,,2016,0,4rj0200,141384183.000,6405367.000,2040458739.000,8521776.000,6,3.185,13,4.097,,,,,
2016,0,4rj0201,38716.000,897976.000,71857.000,2046194.000,4,2.114,4,2.114,,,,,,2016,0,4rj0201,38716.000,897976.000,71857.000,2046194.000,4,2.114,4,2.114,,,,,
2016,0,4rj0202,1545325251.000,1924712786.000,2147483647.000,1916182828.000,620,14.819,140,15.194,,,,,,2016,0,4rj0202,1545325251.000,1924712786.000,2147483647.000,1916182828.000,620,14.819,140,15.194,,,,,
2016,0,4rj0203,517160357.000,526882772.000,997344.000,13772367.000,102,1.432,50,2.053,,,,,,2016,0,4rj0203,517160357.000,526882772.000,997344.000,13772367.000,102,1.432,50,2.053,,,,,
2016,0,4rj0204,139742.000,2967417.000,16692.000,764154.000,3,1.817,3,1.817,,,,,,2016,0,4rj0204,139742.000,2967417.000,16692.000,764154.000,3,1.817,3,1.817,,,,,
2016,0,4rj0300,14229.000,587854.000,1033.000,6567.000,9,1.120,2,1.108,,,,,,2016,0,4rj0300,14229.000,587854.000,1033.000,6567.000,9,1.120,2,1.108,,,,,
2016,0,4rj0301,60361.000,248366.000,246363.000,243671.000,4,1.686,6,4.070,,,,,,2016,0,4rj0301,60361.000,248366.000,246363.000,243671.000,4,1.686,6,4.070,,,,,
2016,0,4rj0400,371700782.000,44060116.000,92711747.000,10076431.000,21,4.923,22,1.947,,,,,,2016,0,4rj0400,371700782.000,44060116.000,92711747.000,10076431.000,21,4.923,22,1.947,,,,,
2016,0,4rj0401,241830404.000,104266713.000,1215449510.000,7663919.000,176,2.243,56,6.099,,,,,,2016,0,4rj0401,241830404.000,104266713.000,1215449510.000,7663919.000,176,2.243,56,6.099,,,,,
2016,0,4rj0500,711924110.000,251541493.000,2147483647.000,855009431.000,7,1.041,9,3.234,,,,,,2016,0,4rj0500,711924110.000,251541493.000,2147483647.000,855009431.000,7,1.041,9,3.234,,,,,
2016,0,4rj0501,293452.000,13456018.000,110928.000,9033625.000,5,4.054,7,3.802,,,,,,2016,0,4rj0501,293452.000,13456018.000,110928.000,9033625.000,5,4.054,7,3.802,,,,,
2016,0,4rj0502,259085461.000,338835877.000,82914886.000,774419472.000,184,8.365,43,4.889,,,,,,2016,0,4rj0502,259085461.000,338835877.000,82914886.000,774419472.000,184,8.365,43,4.889,,,,,
2016,0,4sp0000,63891859.000,214610.000,17242467.000,37260.000,14,5.069,35,7.714,,,,,,2016,0,4sp0000,63891859.000,214610.000,17242467.000,37260.000,14,5.069,35,7.714,,,,,
2016,0,4sp0001,17699144.000,10523778.000,37725825.000,2775542.000,36,5.863,49,13.057,,,,,,2016,0,4sp0001,17699144.000,10523778.000,37725825.000,2775542.000,36,5.863,49,13.057,,,,,
2016,0,4sp0002,52610270.000,1890624.000,79482461.000,618679.000,73,8.749,51,14.470,,,,,,2016,0,4sp0002,52610270.000,1890624.000,79482461.000,618679.000,73,8.749,51,14.470,,,,,
2016,0,4sp0100,737852295.000,97941076.000,889664591.000,7956957.000,189,5.077,100,14.222,,,,,,2016,0,4sp0100,737852295.000,97941076.000,889664591.000,7956957.000,189,5.077,100,14.222,,,,,
2016,0,4sp0101,74888045.000,50471335.000,20233132.000,6013964.000,157,9.301,77,14.053,,,,,,2016,0,4sp0101,74888045.000,50471335.000,20233132.000,6013964.000,157,9.301,77,14.053,,,,,
2016,0,4sp0200,23375181.000,2026062.000,35881645.000,1860359.000,20,6.070,43,15.569,,,,,,2016,0,4sp0200,23375181.000,2026062.000,35881645.000,1860359.000,20,6.070,43,15.569,,,,,
2016,0,4sp0201,16483249.000,28950895.000,13513997.000,101642033.000,56,6.872,35,12.518,,,,,,2016,0,4sp0201,16483249.000,28950895.000,13513997.000,101642033.000,56,6.872,35,12.518,,,,,
2016,0,4sp0300,11288728.000,331266.000,11638960.000,147076.000,12,4.904,24,8.759,,,,,,2016,0,4sp0300,11288728.000,331266.000,11638960.000,147076.000,12,4.904,24,8.759,,,,,
2016,0,4sp0301,74266158.000,21394291.000,77963174.000,15732493.000,101,14.264,77,17.956,,,,,,2016,0,4sp0301,74266158.000,21394291.000,77963174.000,15732493.000,101,14.264,77,17.956,,,,,
2016,0,4sp0302,45226220.000,8184733.000,31074826.000,2850570.000,112,6.250,61,8.311,,,,,,2016,0,4sp0302,45226220.000,8184733.000,31074826.000,2850570.000,112,6.250,61,8.311,,,,,
2016,0,4sp0303,54009194.000,21509999.000,57616380.000,3711132.000,76,7.177,62,14.643,,,,,,2016,0,4sp0303,54009194.000,21509999.000,57616380.000,3711132.000,76,7.177,62,14.643,,,,,
2016,0,4sp0304,185809263.000,3861552.000,39554513.000,2852495.000,62,4.615,76,13.476,,,,,,2016,0,4sp0304,185809263.000,3861552.000,39554513.000,2852495.000,62,4.615,76,13.476,,,,,
2016,0,4sp0400,39074495.000,11963429.000,20952878.000,50434006.000,84,4.912,50,19.490,,,,,,2016,0,4sp0400,39074495.000,11963429.000,20952878.000,50434006.000,84,4.912,50,19.490,,,,,
2016,0,4sp0401,751620339.000,2250461340.000,232922748.000,442228701.000,576,80.905,126,20.745,,,,,,2016,0,4sp0401,751620339.000,2250461340.000,232922748.000,442228701.000,576,80.905,126,20.745,,,,,
2016,0,4sp0402,216814065.000,62940453.000,396792763.000,12069872.000,145,11.323,89,22.603,,,,,,2016,0,4sp0402,216814065.000,62940453.000,396792763.000,12069872.000,145,11.323,89,22.603,,,,,
2016,0,4sp0403,38408241.000,11053939.000,111934799.000,8076988.000,26,2.699,66,20.979,,,,,,2016,0,4sp0403,38408241.000,11053939.000,111934799.000,8076988.000,26,2.699,66,20.979,,,,,
2016,0,4sp0404,38741903.000,11868300.000,18578828.000,5066827.000,87,3.817,70,18.080,,,,,,2016,0,4sp0404,38741903.000,11868300.000,18578828.000,5066827.000,87,3.817,70,18.080,,,,,
2016,0,4sp0500,899289.000,391501.000,665000.000,13703.000,6,3.798,5,2.433,,,,,,2016,0,4sp0500,899289.000,391501.000,665000.000,13703.000,6,3.798,5,2.433,,,,,
2016,0,4sp0501,18993471.000,20826025.000,8586158.000,32516178.000,20,7.381,31,10.972,,,,,,2016,0,4sp0501,18993471.000,20826025.000,8586158.000,32516178.000,20,7.381,31,10.972,,,,,
2016,0,4sp0502,20755298.000,204334.000,41119850.000,82300.000,13,4.122,29,6.847,,,,,,2016,0,4sp0502,20755298.000,204334.000,41119850.000,82300.000,13,4.122,29,6.847,,,,,
2016,0,4sp0503,54759175.000,30024534.000,37000968.000,15230143.000,110,11.729,58,21.519,,,,,,2016,0,4sp0503,54759175.000,30024534.000,37000968.000,15230143.000,110,11.729,58,21.519,,,,,
2016,0,4sp0600,92921.000,61497.000,2615.000,5570.000,5,2.778,4,2.604,,,,,,2016,0,4sp0600,92921.000,61497.000,2615.000,5570.000,5,2.778,4,2.604,,,,,
2016,0,4sp0601,6066614.000,9844231.000,8580903.000,53545801.000,3,2.002,16,5.829,,,,,,2016,0,4sp0601,6066614.000,9844231.000,8580903.000,53545801.000,3,2.002,16,5.829,,,,,
2016,0,4sp0700,68380551.000,176806751.000,10226995.000,25640207.000,250,41.263,78,14.611,,,,,,2016,0,4sp0700,68380551.000,176806751.000,10226995.000,25640207.000,250,41.263,78,14.611,,,,,
2016,0,4sp0701,213430239.000,620228802.000,37765985.000,179132785.000,404,54.008,92,13.817,,,,,,2016,0,4sp0701,213430239.000,620228802.000,37765985.000,179132785.000,404,54.008,92,13.817,,,,,
2016,0,4sp0702,3851797.000,2247929.000,722015.000,573888.000,39,5.088,19,5.116,,,,,,2016,0,4sp0702,3851797.000,2247929.000,722015.000,573888.000,39,5.088,19,5.116,,,,,
2016,0,4sp0703,467335218.000,696276197.000,209613394.000,238523597.000,439,42.328,112,13.425,,,,,,2016,0,4sp0703,467335218.000,696276197.000,209613394.000,238523597.000,439,42.328,112,13.425,,,,,
2016,0,4sp0800,25711285.000,20326499.000,9878666.000,3879448.000,136,9.278,82,33.044,,,,,,2016,0,4sp0800,25711285.000,20326499.000,9878666.000,3879448.000,136,9.278,82,33.044,,,,,
2016,0,4sp0801,29659984.000,514642.000,63793824.000,216518.000,17,4.119,34,9.444,,,,,,2016,0,4sp0801,29659984.000,514642.000,63793824.000,216518.000,17,4.119,34,9.444,,,,,
2016,0,4sp0900,24672556.000,49025231.000,5762873.000,14536125.000,97,8.212,36,9.460,,,,,,2016,0,4sp0900,24672556.000,49025231.000,5762873.000,14536125.000,97,8.212,36,9.460,,,,,
2016,0,4sp0901,338401948.000,469834103.000,400110848.000,129050327.000,431,16.841,99,14.196,,,,,,2016,0,4sp0901,338401948.000,469834103.000,400110848.000,129050327.000,431,16.841,99,14.196,,,,,
2016,0,4sp0902,96558711.000,440803874.000,12795575.000,43912405.000,410,36.962,86,22.051,,,,,,2016,0,4sp0902,96558711.000,440803874.000,12795575.000,43912405.000,410,36.962,86,22.051,,,,,
2016,0,4sp0903,200705920.000,237984052.000,132959020.000,94913314.000,289,26.438,81,16.460,,,,,,2016,0,4sp0903,200705920.000,237984052.000,132959020.000,94913314.000,289,26.438,81,16.460,,,,,
2016,0,4sp0904,209051395.000,907616805.000,43328970.000,134854477.000,454,60.773,117,23.961,,,,,,2016,0,4sp0904,209051395.000,907616805.000,43328970.000,134854477.000,454,60.773,117,23.961,,,,,
2016,0,4sp0905,1258205462.000,356794785.000,2147483647.000,1168217796.000,117,9.788,128,25.775,,,,,,2016,0,4sp0905,1258205462.000,356794785.000,2147483647.000,1168217796.000,117,9.788,128,25.775,,,,,
2016,0,4sp0906,3024040218.000,2883048965.000,2147483647.000,1023624739.000,819,45.237,154,30.347,,,,,,2016,0,4sp0906,3024040218.000,2883048965.000,2147483647.000,1023624739.000,819,45.237,154,30.347,,,,,
2016,0,4sp1000,211411351.000,139725913.000,363254459.000,39515520.000,196,25.254,111,35.598,,,,,,2016,0,4sp1000,211411351.000,139725913.000,363254459.000,39515520.000,196,25.254,111,35.598,,,,,
2016,0,4sp1001,370130865.000,358839927.000,148831195.000,68993350.000,251,5.318,89,19.278,,,,,,2016,0,4sp1001,370130865.000,358839927.000,148831195.000,68993350.000,251,5.318,89,19.278,,,,,
2016,0,4sp1002,48656721.000,43102053.000,47747595.000,14044162.000,107,20.980,93,19.756,,,,,,2016,0,4sp1002,48656721.000,43102053.000,47747595.000,14044162.000,107,20.980,93,19.756,,,,,
2016,0,4sp1100,7035382.000,689013.000,13390474.000,241182.000,126,5.439,29,11.403,,,,,,2016,0,4sp1100,7035382.000,689013.000,13390474.000,241182.000,126,5.439,29,11.403,,,,,
2016,0,4sp1101,21285035.000,153533.000,57183560.000,6300.000,8,1.061,15,4.604,,,,,,2016,0,4sp1101,21285035.000,153533.000,57183560.000,6300.000,8,1.061,15,4.604,,,,,
2016,0,4sp1102,66502933.000,6552445.000,63581557.000,2477800.000,64,8.243,75,19.783,,,,,,2016,0,4sp1102,66502933.000,6552445.000,63581557.000,2477800.000,64,8.243,75,19.783,,,,,
