Year,Month,BRA ID,Exports,Imports,Export Weight,Import Weight,Product Diversity,Effective Product Diversity,Export Destination Diversity,Effective Export Destination Diversity,Nominal Export Growth (1 year),Nominal Import Growth (1 year),Nominal Export Growth (5 year),Nominal Import Growth (5 year),Economic Complexity,Year,Month,BRA ID,Exports,Imports,Export Weight,Import Weight,Product Diversity,Effective Product Diversity,Export Destination Diversity,Effective Export Destination Diversity,Nominal Export Growth (1 year),Nominal Import Growth (1 year),Nominal Export Growth (5 year),Nominal Import Growth (5 year),Economic Complexity
2016,0,4sp1200,98723822.000,30339588.000,75867196.000,8359338.000,25,6.015,51,6.537,,,,,,2016,0,4sp1200,98723822.000,30339588.000,75867196.000,8359338.000,25,6.015,51,6.537,,,,,
2016,0,4sp1201,5278607.000,428629.000,1727881.000,623081.000,45,8.992,32,11.203,,,,,,2016,0,4sp1201,5278607.000,428629.000,1727881.000,623081.000,45,8.992,32,11.203,,,,,
2016,0,4sp1202,41247831.000,6894048.000,37462875.000,2759932.000,123,5.904,77,25.670,,,,,,2016,0,4sp1202,41247831.000,6894048.000,37462875.000,2759932.000,123,5.904,77,25.670,,,,,
2016,0,4sp1203,166737.000,61977227.000,35013.000,23814208.000,5,1.190,2,1.151,,,,,,2016,0,4sp1203,166737.000,61977227.000,35013.000,23814208.000,5,1.190,2,1.151,,,,,
2016,0,4sp1204,121442286.000,10264794.000,146707389.000,3013218.000,70,3.755,78,8.788,,,,,,2016,0,4sp1204,121442286.000,10264794.000,146707389.000,3013218.000,70,3.755,78,8.788,,,,,
2016,0,4sp1205,301561636.000,52107463.000,680397412.000,22154720.000,223,7.828,110,30.957,,,,,,2016,0,4sp1205,301561636.000,52107463.000,680397412.000,22154720.000,223,7.828,110,30.957,,,,,
2016,0,4sp1206,134070526.000,5550650.000,373912666.000,1876599.000,28,3.314,71,20.319,,,,,,2016,0,4sp1206,134070526.000,5550650.000,373912666.000,1876599.000,28,3.314,71,20.319,,,,,
2016,0,4sp1300,,4261.000,,80.000,0,,0,,,,,,,2016,0,4sp1300,,4261.000,,80.000,0,,0,,,,,,
2016,0,4sp1301,50844723.000,1605062.000,72920650.000,646207.000,43,5.666,52,17.254,,,,,,2016,0,4sp1301,50844723.000,1605062.000,72920650.000,646207.000,43,5.666,52,17.254,,,,,
2016,0,4sp1302,25265876.000,,35595114.000,,9,2.931,17,9.238,,,,,,2016,0,4sp1302,25265876.000,,35595114.000,,9,2.931,17,9.238,,,,,
2016,0,4sp1303,9611993.000,115640.000,3657155.000,97193.000,13,3.918,23,8.723,,,,,,2016,0,4sp1303,9611993.000,115640.000,3657155.000,97193.000,13,3.918,23,8.723,,,,,
2016,0,4sp1304,69471487.000,76880.000,244367710.000,280.000,4,1.419,11,7.006,,,,,,2016,0,4sp1304,69471487.000,76880.000,244367710.000,280.000,4,1.419,11,7.006,,,,,
2016,0,4sp1305,14306905.000,3682.000,27915464.000,2589.000,8,3.709,27,12.507,,,,,,2016,0,4sp1305,14306905.000,3682.000,27915464.000,2589.000,8,3.709,27,12.507,,,,,
2016,0,4sp1306,104512163.000,18690380.000,176765131.000,3660655.000,101,6.337,79,23.584,,,,,,2016,0,4sp1306,104512163.000,18690380.000,176765131.000,3660655.000,101,6.337,79,23.584,,,,,
2016,0,4sp1307,16862808.000,911500.000,41598597.000,964293.000,22,1.863,34,7.841,,,,,,2016,0,4sp1307,16862808.000,911500.000,41598597.000,964293.000,22,1.863,34,7.841,,,,,
2016,0,4sp1400,,3084.000,,183.000,0,,0,,,,,,,2016,0,4sp1400,,3084.000,,183.000,0,,0,,,,,,
2016,0,4sp1401,1584.000,25517.000,34.000,8065.000,1,1.000,1,1.000,,,,,,2016,0,4sp1401,1584.000,25517.000,34.000,8065.000,1,1.000,1,1.000,,,,,
2016,0,4sp1402,225958201.000,309516470.000,1143626830.000,942640090.000,6,1.050,15,3.381,,,,,,2016,0,4sp1402,225958201.000,309516470.000,1143626830.000,942640090.000,6,1.050,15,3.381,,,,,
2016,0,4sp1403,62981534.000,187470462.000,13411232.000,42117007.000,130,14.787,43,14.377,,,,,,2016,0,4sp1403,62981534.000,187470462.000,13411232.000,42117007.000,130,14.787,43,14.377,,,,,
2016,0,4sp1404,1653797.000,3675336.000,38185.000,164764.000,12,3.726,33,13.347,,,,,,2016,0,4sp1404,1653797.000,3675336.000,38185.000,164764.000,12,3.726,33,13.347,,,,,
2016,0,4sp1405,1570385210.000,1401236019.000,401618360.000,214264816.000,384,9.445,95,11.154,,,,,,2016,0,4sp1405,1570385210.000,1401236019.000,401618360.000,214264816.000,384,9.445,95,11.154,,,,,
2016,0,5pr0000,13983327.000,6378059.000,16187421.000,3477466.000,40,2.250,32,14.285,,,,,,2016,0,5pr0000,13983327.000,6378059.000,16187421.000,3477466.000,40,2.250,32,14.285,,,,,
2016,0,5pr0001,11834722.000,1408140.000,40605157.000,2155457.000,5,2.308,5,3.805,,,,,,2016,0,5pr0001,11834722.000,1408140.000,40605157.000,2155457.000,5,2.308,5,3.805,,,,,
2016,0,5pr0100,34693666.000,8445778.000,31737079.000,9915279.000,15,5.432,40,7.916,,,,,,2016,0,5pr0100,34693666.000,8445778.000,31737079.000,9915279.000,15,5.432,40,7.916,,,,,
2016,0,5pr0101,282753625.000,75847461.000,702936205.000,92104728.000,147,9.148,67,21.934,,,,,,2016,0,5pr0101,282753625.000,75847461.000,702936205.000,92104728.000,147,9.148,67,21.934,,,,,
2016,0,5pr0102,50164910.000,111943827.000,60440712.000,13594045.000,14,4.799,37,7.763,,,,,,2016,0,5pr0102,50164910.000,111943827.000,60440712.000,13594045.000,14,4.799,37,7.763,,,,,
2016,0,5pr0200,37523513.000,44316761.000,54772491.000,106996392.000,43,6.018,42,13.411,,,,,,2016,0,5pr0200,37523513.000,44316761.000,54772491.000,106996392.000,43,6.018,42,13.411,,,,,
2016,0,5pr0201,39758922.000,3381631.000,66528287.000,3835103.000,11,3.464,47,11.352,,,,,,2016,0,5pr0201,39758922.000,3381631.000,66528287.000,3835103.000,11,3.464,47,11.352,,,,,
2016,0,5pr0202,220905.000,,80990.000,,1,1.000,1,1.000,,,,,,2016,0,5pr0202,220905.000,,80990.000,,1,1.000,1,1.000,,,,,
2016,0,5pr0300,,262834.000,,6367.000,0,,0,,,,,,,2016,0,5pr0300,,262834.000,,6367.000,0,,0,,,,,,
2016,0,5pr0301,773307920.000,1403566614.000,689758830.000,893676758.000,504,54.959,135,18.920,,,,,,2016,0,5pr0301,773307920.000,1403566614.000,689758830.000,893676758.000,504,54.959,135,18.920,,,,,
2016,0,5pr0302,17399316.000,4273393.000,11920175.000,4373914.000,6,1.339,28,4.600,,,,,,2016,0,5pr0302,17399316.000,4273393.000,11920175.000,4373914.000,6,1.339,28,4.600,,,,,
2016,0,5pr0303,1083827474.000,357504377.000,2147483647.000,1146482900.000,29,4.225,91,9.652,,,,,,2016,0,5pr0303,1083827474.000,357504377.000,2147483647.000,1146482900.000,29,4.225,91,9.652,,,,,
2016,0,5pr0304,14158676.000,3449137.000,31133409.000,2937084.000,12,3.175,27,10.399,,,,,,2016,0,5pr0304,14158676.000,3449137.000,31133409.000,2937084.000,12,3.175,27,10.399,,,,,
2016,0,5pr0400,8673040.000,2313099.000,6417968.000,1004228.000,51,1.786,24,5.278,,,,,,2016,0,5pr0400,8673040.000,2313099.000,6417968.000,1004228.000,51,1.786,24,5.278,,,,,
2016,0,5pr0401,16839501.000,2877766.000,30463294.000,4007805.000,29,5.504,30,11.736,,,,,,2016,0,5pr0401,16839501.000,2877766.000,30463294.000,4007805.000,29,5.504,30,11.736,,,,,
2016,0,5pr0402,33265667.000,6039796.000,30846242.000,13704788.000,51,6.577,33,9.945,,,,,,2016,0,5pr0402,33265667.000,6039796.000,30846242.000,13704788.000,51,6.577,33,9.945,,,,,
2016,0,5pr0500,37026254.000,28413272.000,47884454.000,9279812.000,113,15.773,50,19.049,,,,,,2016,0,5pr0500,37026254.000,28413272.000,47884454.000,9279812.000,113,15.773,50,19.049,,,,,
2016,0,5pr0501,53689651.000,1650047.000,121600355.000,2295878.000,15,2.716,48,16.916,,,,,,2016,0,5pr0501,53689651.000,1650047.000,121600355.000,2295878.000,15,2.716,48,16.916,,,,,
2016,0,5pr0502,81937.000,,32887.000,,5,1.573,2,1.530,,,,,,2016,0,5pr0502,81937.000,,32887.000,,5,1.573,2,1.530,,,,,
2016,0,5pr0504,7225246.000,309158.000,3354304.000,160044.000,6,2.563,14,5.453,,,,,,2016,0,5pr0504,7225246.000,309158.000,3354304.000,160044.000,6,2.563,14,5.453,,,,,
2016,0,5pr0505,257949180.000,105424855.000,398690087.000,47084862.000,162,10.443,106,18.743,,,,,,2016,0,5pr0505,257949180.000,105424855.000,398690087.000,47084862.000,162,10.443,106,18.743,,,,,
2016,0,5pr0506,447479920.000,49614513.000,1599691252.000,34037500.000,177,4.223,75,11.923,,,,,,2016,0,5pr0506,447479920.000,49614513.000,1599691252.000,34037500.000,177,4.223,75,11.923,,,,,
2016,0,5pr0507,20655794.000,8109168.000,74259766.000,29573403.000,5,3.231,12,6.082,,,,,,2016,0,5pr0507,20655794.000,8109168.000,74259766.000,29573403.000,5,3.231,12,6.082,,,,,
2016,0,5pr0600,1849950.000,13512.000,1727836.000,1231.000,3,1.790,10,6.463,,,,,,2016,0,5pr0600,1849950.000,13512.000,1727836.000,1231.000,3,1.790,10,6.463,,,,,
2016,0,5pr0601,38870555.000,1324352.000,44034244.000,119688.000,18,2.817,45,17.118,,,,,,2016,0,5pr0601,38870555.000,1324352.000,44034244.000,119688.000,18,2.817,45,17.118,,,,,
2016,0,5pr0602,8522105.000,176495.000,16456038.000,122655.000,9,1.330,14,5.633,,,,,,2016,0,5pr0602,8522105.000,176495.000,16456038.000,122655.000,9,1.330,14,5.633,,,,,
2016,0,5pr0603,37893039.000,19173183.000,43370866.000,2803710.000,23,4.931,40,11.733,,,,,,2016,0,5pr0603,37893039.000,19173183.000,43370866.000,2803710.000,23,4.931,40,11.733,,,,,
2016,0,5pr0604,4739953.000,1566431.000,2977590.000,659469.000,25,1.437,11,3.360,,,,,,2016,0,5pr0604,4739953.000,1566431.000,2977590.000,659469.000,25,1.437,11,3.360,,,,,
2016,0,5pr0700,146619306.000,42028691.000,187837055.000,71101054.000,86,6.600,63,19.924,,,,,,2016,0,5pr0700,146619306.000,42028691.000,187837055.000,71101054.000,86,6.600,63,19.924,,,,,
2016,0,5pr0701,106083469.000,74675212.000,153723690.000,133213397.000,499,28.911,50,9.972,,,,,,2016,0,5pr0701,106083469.000,74675212.000,153723690.000,133213397.000,499,28.911,50,9.972,,,,,
2016,0,5pr0702,96092572.000,42349207.000,157929437.000,98990879.000,144,7.449,40,13.923,,,,,,2016,0,5pr0702,96092572.000,42349207.000,157929437.000,98990879.000,144,7.449,40,13.923,,,,,
2016,0,5pr0800,10721193.000,6167971.000,12037541.000,5381840.000,28,6.375,38,20.935,,,,,,2016,0,5pr0800,10721193.000,6167971.000,12037541.000,5381840.000,28,6.375,38,20.935,,,,,
2016,0,5pr0801,9957300.000,928866.000,17143110.000,1298664.000,9,3.083,39,12.544,,,,,,2016,0,5pr0801,9957300.000,928866.000,17143110.000,1298664.000,9,3.083,39,12.544,,,,,
2016,0,5pr0802,2785967.000,64830.000,5569038.000,2318.000,7,2.992,19,7.799,,,,,,2016,0,5pr0802,2785967.000,64830.000,5569038.000,2318.000,7,2.992,19,7.799,,,,,
2016,0,5pr0803,11033413.000,982823.000,16789324.000,422191.000,11,3.480,32,6.989,,,,,,2016,0,5pr0803,11033413.000,982823.000,16789324.000,422191.000,11,3.480,32,6.989,,,,,
2016,0,5pr0900,2219489.000,2850354.000,2896612.000,3643462.000,8,5.358,12,8.558,,,,,,2016,0,5pr0900,2219489.000,2850354.000,2896612.000,3643462.000,8,5.358,12,8.558,,,,,
2016,0,5pr0901,3399420.000,20563916.000,2039836.000,34900971.000,23,4.489,17,7.295,,,,,,2016,0,5pr0901,3399420.000,20563916.000,2039836.000,34900971.000,23,4.489,17,7.295,,,,,
2016,0,5pr0902,42669232.000,13385179.000,52491486.000,5262487.000,21,2.693,41,13.665,,,,,,2016,0,5pr0902,42669232.000,13385179.000,52491486.000,5262487.000,21,2.693,41,13.665,,,,,
2016,0,5rs0000,1267910.000,405348.000,720727.000,426514.000,6,1.315,12,6.261,,,,,,2016,0,5rs0000,1267910.000,405348.000,720727.000,426514.000,6,1.315,12,6.261,,,,,
2016,0,5rs0001,22303770.000,4461911.000,10669095.000,3602887.000,59,6.446,31,14.040,,,,,,2016,0,5rs0001,22303770.000,4461911.000,10669095.000,3602887.000,59,6.446,31,14.040,,,,,
2016,0,5rs0002,349540.000,,1000000.000,,1,1.000,1,1.000,,,,,,2016,0,5rs0002,349540.000,,1000000.000,,1,1.000,1,1.000,,,,,
2016,0,5rs0100,2978668.000,886864.000,7606328.000,214314.000,15,3.975,16,5.223,,,,,,2016,0,5rs0100,2978668.000,886864.000,7606328.000,214314.000,15,3.975,16,5.223,,,,,
2016,0,5rs0101,72582513.000,15865201.000,43782371.000,7250303.000,106,17.335,95,23.732,,,,,,2016,0,5rs0101,72582513.000,15865201.000,43782371.000,7250303.000,106,17.335,95,23.732,,,,,
2016,0,5rs0102,298036319.000,23646911.000,79159914.000,11376459.000,142,1.589,83,24.740,,,,,,2016,0,5rs0102,298036319.000,23646911.000,79159914.000,11376459.000,142,1.589,83,24.740,,,,,
2016,0,5rs0200,8091064.000,1110727.000,12592034.000,613297.000,11,3.151,37,8.716,,,,,,2016,0,5rs0200,8091064.000,1110727.000,12592034.000,613297.000,11,3.151,37,8.716,,,,,
2016,0,5rs0201,70553798.000,23256247.000,8770798.000,9725766.000,142,6.550,97,29.886,,,,,,2016,0,5rs0201,70553798.000,23256247.000,8770798.000,9725766.000,142,6.550,97,29.886,,,,,
2016,0,5rs0202,131339170.000,49314526.000,75778543.000,10342662.000,141,12.582,113,34.449,,,,,,2016,0,5rs0202,131339170.000,49314526.000,75778543.000,10342662.000,141,12.582,113,34.449,,,,,
2016,0,5rs0203,6446203.000,1073895.000,7261631.000,370680.000,21,4.671,27,14.442,,,,,,2016,0,5rs0203,6446203.000,1073895.000,7261631.000,370680.000,21,4.671,27,14.442,,,,,
2016,0,5rs0204,819584546.000,849746434.000,1303119978.000,749128914.000,517,32.975,142,23.765,,,,,,2016,0,5rs0204,819584546.000,849746434.000,1303119978.000,749128914.000,517,32.975,142,23.765,,,,,
2016,0,5rs0205,351696478.000,337349303.000,402686603.000,840614901.000,38,4.417,51,15.686,,,,,,2016,0,5rs0205,351696478.000,337349303.000,402686603.000,840614901.000,38,4.417,51,15.686,,,,,
2016,0,5rs0300,229077444.000,113172468.000,132596240.000,49721222.000,423,53.335,132,28.511,,,,,,2016,0,5rs0300,229077444.000,113172468.000,132596240.000,49721222.000,423,53.335,132,28.511,,,,,
2016,0,5rs0301,45166775.000,10415648.000,22100677.000,7263785.000,66,8.191,62,20.897,,,,,,2016,0,5rs0301,45166775.000,10415648.000,22100677.000,7263785.000,66,8.191,62,20.897,,,,,
2016,0,5rs0302,17800281.000,9552436.000,30828967.000,10133630.000,42,4.880,41,19.746,,,,,,2016,0,5rs0302,17800281.000,9552436.000,30828967.000,10133630.000,42,4.880,41,19.746,,,,,
2016,0,5rs0400,43006.000,6505897.000,11086.000,2485605.000,8,4.328,3,2.112,,,,,,2016,0,5rs0400,43006.000,6505897.000,11086.000,2485605.000,8,4.328,3,2.112,,,,,
2016,0,5rs0401,239550.000,10401425.000,81064.000,36222970.000,2,1.397,1,1.000,,,,,,2016,0,5rs0401,239550.000,10401425.000,81064.000,36222970.000,2,1.397,1,1.000,,,,,
2016,0,5rs0402,67387117.000,790774.000,195336482.000,205426.000,24,3.581,19,5.115,,,,,,2016,0,5rs0402,67387117.000,790774.000,195336482.000,205426.000,24,3.581,19,5.115,,,,,
2016,0,5rs0403,17531535.000,5257595.000,6166124.000,6206719.000,61,7.715,46,11.177,,,,,,2016,0,5rs0403,17531535.000,5257595.000,6166124.000,6206719.000,61,7.715,46,11.177,,,,,
2016,0,5rs0404,6173313.000,276355.000,3442185.000,216930.000,11,3.352,24,9.030,,,,,,2016,0,5rs0404,6173313.000,276355.000,3442185.000,216930.000,11,3.352,24,9.030,,,,,
2016,0,5rs0405,8069093.000,5731781.000,2786524.000,6620096.000,70,8.777,24,10.797,,,,,,2016,0,5rs0405,8069093.000,5731781.000,2786524.000,6620096.000,70,8.777,24,10.797,,,,,
2016,0,5rs0406,5009876.000,3260696.000,7509401.000,133314.000,68,5.806,24,7.253,,,,,,2016,0,5rs0406,5009876.000,3260696.000,7509401.000,133314.000,68,5.806,24,7.253,,,,,
2016,0,5rs0407,76070694.000,39245194.000,169923985.000,90865695.000,120,9.698,88,27.466,,,,,,2016,0,5rs0407,76070694.000,39245194.000,169923985.000,90865695.000,120,9.698,88,27.466,,,,,
2016,0,5rs0408,388719.000,119441.000,244160.000,31005.000,1,1.000,2,1.960,,,,,,2016,0,5rs0408,388719.000,119441.000,244160.000,31005.000,1,1.000,2,1.960,,,,,
2016,0,5rs0409,16291534.000,7362402.000,9201401.000,7838583.000,28,2.843,17,4.678,,,,,,2016,0,5rs0409,16291534.000,7362402.000,9201401.000,7838583.000,28,2.843,17,4.678,,,,,
2016,0,5rs0410,23060220.000,2230401.000,13432844.000,5545109.000,25,1.947,19,6.040,,,,,,2016,0,5rs0410,23060220.000,2230401.000,13432844.000,5545109.000,25,1.947,19,6.040,,,,,
2016,0,5rs0411,9769762.000,601539.000,2070062.000,202157.000,8,1.485,27,7.034,,,,,,2016,0,5rs0411,9769762.000,601539.000,2070062.000,202157.000,8,1.485,27,7.034,,,,,
2016,0,5rs0412,19626434.000,14889034.000,3678512.000,1391071.000,35,3.207,27,8.333,,,,,,2016,0,5rs0412,19626434.000,14889034.000,3678512.000,1391071.000,35,3.207,27,8.333,,,,,
2016,0,5rs0500,1281690.000,28560.000,4533193.000,308000.000,95,14.727,2,1.141,,,,,,2016,0,5rs0500,1281690.000,28560.000,4533193.000,308000.000,95,14.727,2,1.141,,,,,
2016,0,5rs0501,309104563.000,209481032.000,1053921753.000,769798749.000,50,8.065,62,19.785,,,,,,2016,0,5rs0501,309104563.000,209481032.000,1053921753.000,769798749.000,50,8.065,62,19.785,,,,,
2016,0,5rs0502,15550593.000,10075956.000,29130623.000,20880496.000,61,3.372,35,11.539,,,,,,2016,0,5rs0502,15550593.000,10075956.000,29130623.000,20880496.000,61,3.372,35,11.539,,,,,
2016,0,5rs0503,517182.000,221235.000,4994212.000,153089.000,6,3.300,12,4.451,,,,,,2016,0,5rs0503,517182.000,221235.000,4994212.000,153089.000,6,3.300,12,4.451,,,,,
2016,0,5rs0600,12976719.000,8831913.000,11101633.000,3103842.000,41,6.196,11,3.639,,,,,,2016,0,5rs0600,12976719.000,8831913.000,11101633.000,3103842.000,41,6.196,11,3.639,,,,,
2016,0,5rs0601,44443841.000,2016247.000,12302633.000,2504444.000,40,5.241,49,12.378,,,,,,2016,0,5rs0601,44443841.000,2016247.000,12302633.000,2504444.000,40,5.241,49,12.378,,,,,
2016,0,5rs0602,6072653.000,3206139.000,9640646.000,6356707.000,20,4.496,17,6.511,,,,,,2016,0,5rs0602,6072653.000,3206139.000,9640646.000,6356707.000,20,4.496,17,6.511,,,,,
2016,0,5sc0000,30556941.000,268770239.000,78961428.000,78850952.000,142,13.475,69,12.284,,,,,,2016,0,5sc0000,30556941.000,268770239.000,78961428.000,78850952.000,142,13.475,69,12.284,,,,,
2016,0,5sc0001,869576.000,,197040.000,,3,1.656,6,2.957,,,,,,2016,0,5sc0001,869576.000,,197040.000,,3,1.656,6,2.957,,,,,
2016,0,5sc0002,11114267.000,17606545.000,16008347.000,10997618.000,49,3.823,64,24.302,,,,,,2016,0,5sc0002,11114267.000,17606545.000,16008347.000,10997618.000,49,3.823,64,24.302,,,,,
2016,0,5sc0100,49824002.000,4633304.000,65334899.000,12878552.000,38,10.283,66,23.038,,,,,,2016,0,5sc0100,49824002.000,4633304.000,65334899.000,12878552.000,38,10.283,66,23.038,,,,,
2016,0,5sc0101,496542264.000,553989343.000,608933179.000,325219395.000,393,17.719,114,19.796,,,,,,2016,0,5sc0101,496542264.000,553989343.000,608933179.000,325219395.000,393,17.719,114,19.796,,,,,
2016,0,5sc0102,49133360.000,8648159.000,50718789.000,3018646.000,71,5.110,50,8.894,,,,,,2016,0,5sc0102,49133360.000,8648159.000,50718789.000,3018646.000,71,5.110,50,8.894,,,,,
2016,0,5sc0200,18962848.000,15222079.000,8801309.000,10632545.000,92,10.885,38,8.525,,,,,,2016,0,5sc0200,18962848.000,15222079.000,8801309.000,10632545.000,92,10.885,38,8.525,,,,,
2016,0,5sc0201,56413102.000,4247138.000,29405007.000,2705919.000,15,4.095,49,15.597,,,,,,2016,0,5sc0201,56413102.000,4247138.000,29405007.000,2705919.000,15,4.095,49,15.597,,,,,
2016,0,5sc0202,64777417.000,32949899.000,51777113.000,17517199.000,73,14.402,79,15.695,,,,,,2016,0,5sc0202,64777417.000,32949899.000,51777113.000,17517199.000,73,14.402,79,15.695,,,,,
2016,0,5sc0203,27792621.000,16773791.000,22379355.000,22235491.000,39,4.948,42,11.573,,,,,,2016,0,5sc0203,27792621.000,16773791.000,22379355.000,22235491.000,39,4.948,42,11.573,,,,,
2016,0,5sc0204,5064612.000,2384458.000,3917632.000,7284766.000,16,3.777,22,7.880,,,,,,2016,0,5sc0204,5064612.000,2384458.000,3917632.000,7284766.000,16,3.777,22,7.880,,,,,
2016,0,5sc0300,73665663.000,13111743.000,86849104.000,10200680.000,56,8.361,49,13.746,,,,,,2016,0,5sc0300,73665663.000,13111743.000,86849104.000,10200680.000,56,8.361,49,13.746,,,,,
2016,0,5sc0301,28589170.000,2021011.000,51941218.000,947450.000,27,6.677,59,19.788,,,,,,2016,0,5sc0301,28589170.000,2021011.000,51941218.000,947450.000,27,6.677,59,19.788,,,,,
2016,0,5sc0400,31882278.000,659622.000,14734568.000,317702.000,29,4.240,42,12.575,,,,,,2016,0,5sc0400,31882278.000,659622.000,14734568.000,317702.000,29,4.240,42,12.575,,,,,
2016,0,5sc0401,65152052.000,41789479.000,84389313.000,21634274.000,149,5.791,80,22.975,,,,,,2016,0,5sc0401,65152052.000,41789479.000,84389313.000,21634274.000,149,5.791,80,22.975,,,,,
2016,0,5sc0402,13187546.000,33810916.000,13472604.000,88562567.000,103,17.394,55,13.607,,,,,,2016,0,5sc0402,13187546.000,33810916.000,13472604.000,88562567.000,103,17.394,55,13.607,,,,,
2016,0,5sc0500,172926184.000,189904686.000,41476264.000,111980578.000,319,13.292,98,22.057,,,,,,2016,0,5sc0500,172926184.000,189904686.000,41476264.000,111980578.000,319,13.292,98,22.057,,,,,
2016,0,5sc0501,672820795.000,1099047936.000,455089956.000,542651894.000,213,5.106,131,25.546,,,,,,2016,0,5sc0501,672820795.000,1099047936.000,455089956.000,542651894.000,213,5.106,131,25.546,,,,,
2016,0,5sc0502,1114080.000,1231158.000,572374.000,2607136.000,7,1.380,9,3.977,,,,,,2016,0,5sc0502,1114080.000,1231158.000,572374.000,2607136.000,7,1.380,9,3.977,,,,,
2016,0,5sc0503,41466706.000,5912837.000,31526997.000,2243934.000,60,5.987,65,15.936,,,,,,2016,0,5sc0503,41466706.000,5912837.000,31526997.000,2243934.000,60,5.987,65,15.936,,,,,
